"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/02/2020","AQS","060731201","1","0.032","ppm","30","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/03/2020","AQS","060731201","1","0.033","ppm","31","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/04/2020","AQS","060731201","1","0.033","ppm","31","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/05/2020","AQS","060731201","1","0.038","ppm","35","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/06/2020","AQS","060731201","1","0.035","ppm","32","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/07/2020","AQS","060731201","1","0.031","ppm","29","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/08/2020","AQS","060731201","1","0.019","ppm","18","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/09/2020","AQS","060731201","1","0","ppm","0","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/10/2020","AQS","060731201","1","0","ppm","0","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/11/2020","AQS","060731201","1","0.036","ppm","33","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/12/2020","AQS","060731201","1","0.035","ppm","32","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/13/2020","AQS","060731201","1","0.038","ppm","35","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/14/2020","AQS","060731201","1","0.039","ppm","36","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/15/2020","AQS","060731201","1","0.038","ppm","35","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/16/2020","AQS","060731201","1","0.044","ppm","41","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/17/2020","AQS","060731201","1","0.036","ppm","33","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/18/2020","AQS","060731201","1","0.035","ppm","32","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/19/2020","AQS","060731201","1","0.036","ppm","33","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/20/2020","AQS","060731201","1","0.031","ppm","29","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/21/2020","AQS","060731201","1","0.033","ppm","31","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/22/2020","AQS","060731201","1","0.033","ppm","31","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/23/2020","AQS","060731201","1","0.029","ppm","27","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/24/2020","AQS","060731201","1","0.031","ppm","29","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/25/2020","AQS","060731201","1","0.032","ppm","30","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/26/2020","AQS","060731201","1","0.035","ppm","32","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/27/2020","AQS","060731201","1","0.035","ppm","32","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/28/2020","AQS","060731201","1","0.036","ppm","33","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/29/2020","AQS","060731201","1","0.038","ppm","35","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/30/2020","AQS","060731201","1","0.036","ppm","33","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"01/31/2020","AQS","060731201","1","0.035","ppm","32","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/01/2020","AQS","060731201","1","0.039","ppm","36","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/02/2020","AQS","060731201","1","0.039","ppm","36","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/03/2020","AQS","060731201","1","0.041","ppm","38","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/04/2020","AQS","060731201","1","0.041","ppm","38","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/05/2020","AQS","060731201","1","0.036","ppm","33","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/06/2020","AQS","060731201","1","0.042","ppm","39","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/07/2020","AQS","060731201","1","0.046","ppm","43","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/08/2020","AQS","060731201","1","0.055","ppm","51","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/09/2020","AQS","060731201","1","0.041","ppm","38","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/10/2020","AQS","060731201","1","0.033","ppm","31","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/11/2020","AQS","060731201","1","0.04","ppm","37","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/12/2020","AQS","060731201","1","0.044","ppm","41","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/13/2020","AQS","060731201","1","0.044","ppm","41","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/14/2020","AQS","060731201","1","0.046","ppm","43","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/15/2020","AQS","060731201","1","0.05","ppm","46","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/16/2020","AQS","060731201","1","0.049","ppm","45","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/17/2020","AQS","060731201","1","0.045","ppm","42","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/18/2020","AQS","060731201","1","0.044","ppm","41","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/19/2020","AQS","060731201","1","0.044","ppm","41","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/20/2020","AQS","060731201","1","0.047","ppm","44","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/21/2020","AQS","060731201","1","0.05","ppm","46","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/22/2020","AQS","060731201","1","0.035","ppm","32","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/23/2020","AQS","060731201","1","0.038","ppm","35","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/24/2020","AQS","060731201","1","0.038","ppm","35","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/25/2020","AQS","060731201","1","0.04","ppm","37","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/26/2020","AQS","060731201","1","0.041","ppm","38","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/27/2020","AQS","060731201","1","0.035","ppm","32","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/28/2020","AQS","060731201","1","0.041","ppm","38","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"02/29/2020","AQS","060731201","1","0.042","ppm","39","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/01/2020","AQS","060731201","1","0.045","ppm","42","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/02/2020","AQS","060731201","1","0.04","ppm","37","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/03/2020","AQS","060731201","1","0.044","ppm","41","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/04/2020","AQS","060731201","1","0.044","ppm","41","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/05/2020","AQS","060731201","1","0.048","ppm","44","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/06/2020","AQS","060731201","1","0.041","ppm","38","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/07/2020","AQS","060731201","1","0.04","ppm","37","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/08/2020","AQS","060731201","1","0.036","ppm","33","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/09/2020","AQS","060731201","1","0.036","ppm","33","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/10/2020","AQS","060731201","1","0.018","ppm","17","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/11/2020","AQS","060731201","1","0.032","ppm","30","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/12/2020","AQS","060731201","1","0.023","ppm","21","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/13/2020","AQS","060731201","1","0.032","ppm","30","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/14/2020","AQS","060731201","1","0.039","ppm","36","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/15/2020","AQS","060731201","1","0.035","ppm","32","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/16/2020","AQS","060731201","1","0.039","ppm","36","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/17/2020","AQS","060731201","1","0.044","ppm","41","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/18/2020","AQS","060731201","1","0.035","ppm","32","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/19/2020","AQS","060731201","1","0.04","ppm","37","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/20/2020","AQS","060731201","1","0.038","ppm","35","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/21/2020","AQS","060731201","1","0.043","ppm","40","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/22/2020","AQS","060731201","1","0.04","ppm","37","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/23/2020","AQS","060731201","1","0.043","ppm","40","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/24/2020","AQS","060731201","1","0.041","ppm","38","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/25/2020","AQS","060731201","1","0.043","ppm","40","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/26/2020","AQS","060731201","1","0.043","ppm","40","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/27/2020","AQS","060731201","1","0.043","ppm","40","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/28/2020","AQS","060731201","1","0.046","ppm","43","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/29/2020","AQS","060731201","1","0.043","ppm","40","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/30/2020","AQS","060731201","1","0.041","ppm","38","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"03/31/2020","AQS","060731201","1","0.04","ppm","37","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/01/2020","AQS","060731201","1","0.04","ppm","37","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/02/2020","AQS","060731201","1","0.045","ppm","42","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/03/2020","AQS","060731201","1","0.048","ppm","44","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/04/2020","AQS","060731201","1","0.043","ppm","40","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/05/2020","AQS","060731201","1","0.037","ppm","34","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/06/2020","AQS","060731201","1","0.032","ppm","30","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/07/2020","AQS","060731201","1","0.034","ppm","31","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/08/2020","AQS","060731201","1","0.038","ppm","35","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/09/2020","AQS","060731201","1","0.035","ppm","32","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/10/2020","AQS","060731201","1","0.035","ppm","32","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/11/2020","AQS","060731201","1","0.044","ppm","41","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/12/2020","AQS","060731201","1","0.038","ppm","35","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/13/2020","AQS","060731201","1","0.038","ppm","35","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/14/2020","AQS","060731201","1","0.045","ppm","42","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/15/2020","AQS","060731201","1","0.054","ppm","50","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/16/2020","AQS","060731201","1","0.052","ppm","48","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/17/2020","AQS","060731201","1","0.048","ppm","44","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/18/2020","AQS","060731201","1","0.037","ppm","34","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/19/2020","AQS","060731201","1","0.039","ppm","36","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/20/2020","AQS","060731201","1","0.041","ppm","38","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/21/2020","AQS","060731201","1","0.041","ppm","38","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/22/2020","AQS","060731201","1","0.049","ppm","45","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/23/2020","AQS","060731201","1","0.061","ppm","71","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/24/2020","AQS","060731201","1","0.067","ppm","90","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/25/2020","AQS","060731201","1","0.064","ppm","80","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/26/2020","AQS","060731201","1","0.053","ppm","49","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/27/2020","AQS","060731201","1","0.047","ppm","44","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/28/2020","AQS","060731201","1","0.044","ppm","41","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/29/2020","AQS","060731201","1","0.044","ppm","41","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"04/30/2020","AQS","060731201","1","0.045","ppm","42","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"05/01/2020","AQS","060731201","1","0.048","ppm","44","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"05/02/2020","AQS","060731201","1","0.05","ppm","46","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"05/03/2020","AQS","060731201","1","0.04","ppm","37","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"05/04/2020","AQS","060731201","1","0.043","ppm","40","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"05/05/2020","AQS","060731201","1","0.064","ppm","80","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"05/06/2020","AQS","060731201","1","0.069","ppm","97","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"05/07/2020","AQS","060731201","1","0.072","ppm","105","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"05/08/2020","AQS","060731201","1","0.055","ppm","51","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"05/09/2020","AQS","060731201","1","0.042","ppm","39","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"05/10/2020","AQS","060731201","1","0.042","ppm","39","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"05/11/2020","AQS","060731201","1","0.043","ppm","40","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"05/12/2020","AQS","060731201","1","0.037","ppm","34","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"05/13/2020","AQS","060731201","1","0.043","ppm","40","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"05/14/2020","AQS","060731201","1","0.039","ppm","36","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"05/15/2020","AQS","060731201","1","0.041","ppm","38","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"05/16/2020","AQS","060731201","1","0.044","ppm","41","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"05/17/2020","AQS","060731201","1","0.04","ppm","37","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"05/18/2020","AQS","060731201","1","0.028","ppm","26","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"05/19/2020","AQS","060731201","1","0.038","ppm","35","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"05/20/2020","AQS","060731201","1","0.043","ppm","40","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"05/21/2020","AQS","060731201","1","0.051","ppm","47","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
"05/22/2020","AQS","060731201","1","0.044","ppm","41","Pala Airpad","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.3625928342781","-117.090229999878"
