Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
12/3/20,AQS,60731026,1,6.5,ug/m3 LC,27,San Diego - Sherman Elementary School,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
12/4/20,AQS,60731026,1,13.4,ug/m3 LC,54,San Diego - Sherman Elementary School,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
12/5/20,AQS,60731026,1,13.7,ug/m3 LC,54,San Diego - Sherman Elementary School,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
12/6/20,AQS,60731026,1,17.4,ug/m3 LC,62,San Diego - Sherman Elementary School,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
12/7/20,AQS,60731026,1,23.2,ug/m3 LC,74,San Diego - Sherman Elementary School,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
12/8/20,AQS,60731026,1,9.5,ug/m3 LC,40,San Diego - Sherman Elementary School,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
12/9/20,AQS,60731026,1,14,ug/m3 LC,55,San Diego - Sherman Elementary School,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
12/10/20,AQS,60731026,1,10.4,ug/m3 LC,43,San Diego - Sherman Elementary School,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
12/11/20,AQS,60731026,1,13.6,ug/m3 LC,54,San Diego - Sherman Elementary School,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
12/12/20,AQS,60731026,1,18.1,ug/m3 LC,64,San Diego - Sherman Elementary School,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
12/13/20,AQS,60731026,1,11.1,ug/m3 LC,46,San Diego - Sherman Elementary School,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
12/14/20,AQS,60731026,1,12.8,ug/m3 LC,52,San Diego - Sherman Elementary School,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
12/15/20,AQS,60731026,1,8.7,ug/m3 LC,36,San Diego - Sherman Elementary School,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
12/16/20,AQS,60731026,1,8.2,ug/m3 LC,34,San Diego - Sherman Elementary School,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
12/17/20,AQS,60731026,1,10.5,ug/m3 LC,44,San Diego - Sherman Elementary School,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
12/18/20,AQS,60731026,1,11.5,ug/m3 LC,48,San Diego - Sherman Elementary School,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
12/19/20,AQS,60731026,1,10.4,ug/m3 LC,43,San Diego - Sherman Elementary School,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
12/20/20,AQS,60731026,1,11.4,ug/m3 LC,48,San Diego - Sherman Elementary School,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
12/21/20,AQS,60731026,1,6.7,ug/m3 LC,28,San Diego - Sherman Elementary School,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
12/22/20,AQS,60731026,1,11.5,ug/m3 LC,48,San Diego - Sherman Elementary School,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
12/23/20,AQS,60731026,1,17.9,ug/m3 LC,63,San Diego - Sherman Elementary School,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
12/24/20,AQS,60731026,1,12.2,ug/m3 LC,51,San Diego - Sherman Elementary School,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
12/25/20,AQS,60731026,1,12.9,ug/m3 LC,53,San Diego - Sherman Elementary School,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
12/26/20,AQS,60731026,1,10.8,ug/m3 LC,45,San Diego - Sherman Elementary School,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
12/27/20,AQS,60731026,1,11.4,ug/m3 LC,48,San Diego - Sherman Elementary School,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
12/28/20,AQS,60731026,1,4.4,ug/m3 LC,18,San Diego - Sherman Elementary School,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
12/29/20,AQS,60731026,1,7.2,ug/m3 LC,30,San Diego - Sherman Elementary School,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
12/30/20,AQS,60731026,1,10.4,ug/m3 LC,43,San Diego - Sherman Elementary School,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
12/31/20,AQS,60731026,1,25.1,ug/m3 LC,78,San Diego - Sherman Elementary School,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
1/1/20,AQS,60731201,1,3.8,ug/m3 LC,16,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/2/20,AQS,60731201,1,18.2,ug/m3 LC,64,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/3/20,AQS,60731201,1,24.5,ug/m3 LC,77,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/4/20,AQS,60731201,1,10.1,ug/m3 LC,42,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/5/20,AQS,60731201,1,11.7,ug/m3 LC,49,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/6/20,AQS,60731201,1,17.7,ug/m3 LC,63,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/7/20,AQS,60731201,1,8.7,ug/m3 LC,36,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/8/20,AQS,60731201,1,5.8,ug/m3 LC,24,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/9/20,AQS,60731201,1,11,ug/m3 LC,46,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/10/20,AQS,60731201,1,11.1,ug/m3 LC,46,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/11/20,AQS,60731201,1,8.9,ug/m3 LC,37,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/12/20,AQS,60731201,1,13.3,ug/m3 LC,54,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/13/20,AQS,60731201,1,15.2,ug/m3 LC,58,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/14/20,AQS,60731201,1,17.3,ug/m3 LC,62,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/15/20,AQS,60731201,1,21,ug/m3 LC,70,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/16/20,AQS,60731201,1,24.2,ug/m3 LC,76,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/17/20,AQS,60731201,1,29.2,ug/m3 LC,87,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/18/20,AQS,60731201,1,6.1,ug/m3 LC,25,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/19/20,AQS,60731201,1,7.7,ug/m3 LC,32,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/20/20,AQS,60731201,1,8.6,ug/m3 LC,36,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/21/20,AQS,60731201,1,15,ug/m3 LC,57,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/22/20,AQS,60731201,1,10.6,ug/m3 LC,44,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/23/20,AQS,60731201,1,10.4,ug/m3 LC,43,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/24/20,AQS,60731201,1,11.7,ug/m3 LC,49,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/25/20,AQS,60731201,1,10.9,ug/m3 LC,45,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/26/20,AQS,60731201,1,21.3,ug/m3 LC,70,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/27/20,AQS,60731201,1,30,ug/m3 LC,89,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/28/20,AQS,60731201,1,23.2,ug/m3 LC,74,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/29/20,AQS,60731201,1,13.1,ug/m3 LC,53,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/30/20,AQS,60731201,1,12.2,ug/m3 LC,51,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
1/31/20,AQS,60731201,1,6.2,ug/m3 LC,26,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/1/20,AQS,60731201,1,7,ug/m3 LC,29,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/2/20,AQS,60731201,1,6.4,ug/m3 LC,27,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/3/20,AQS,60731201,1,11.6,ug/m3 LC,48,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/4/20,AQS,60731201,1,11.7,ug/m3 LC,49,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/5/20,AQS,60731201,1,5.9,ug/m3 LC,25,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/6/20,AQS,60731201,1,9,ug/m3 LC,38,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/7/20,AQS,60731201,1,9.8,ug/m3 LC,41,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/8/20,AQS,60731201,1,17.4,ug/m3 LC,62,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/9/20,AQS,60731201,1,27.8,ug/m3 LC,84,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/10/20,AQS,60731201,1,18,ug/m3 LC,63,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/11/20,AQS,60731201,1,7.9,ug/m3 LC,33,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/12/20,AQS,60731201,1,13.1,ug/m3 LC,53,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/13/20,AQS,60731201,1,13.4,ug/m3 LC,54,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/14/20,AQS,60731201,1,14.8,ug/m3 LC,57,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/15/20,AQS,60731201,1,16.3,ug/m3 LC,60,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/16/20,AQS,60731201,1,18.5,ug/m3 LC,64,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/17/20,AQS,60731201,1,15.4,ug/m3 LC,58,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/18/20,AQS,60731201,1,17.5,ug/m3 LC,62,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/19/20,AQS,60731201,1,21,ug/m3 LC,70,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/20/20,AQS,60731201,1,22.4,ug/m3 LC,73,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/21/20,AQS,60731201,1,18.5,ug/m3 LC,64,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/22/20,AQS,60731201,1,16.4,ug/m3 LC,60,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/23/20,AQS,60731201,1,14.8,ug/m3 LC,57,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/24/20,AQS,60731201,1,16.9,ug/m3 LC,61,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/25/20,AQS,60731201,1,18.9,ug/m3 LC,65,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/26/20,AQS,60731201,1,12.9,ug/m3 LC,53,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/27/20,AQS,60731201,1,5.7,ug/m3 LC,24,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/28/20,AQS,60731201,1,5.7,ug/m3 LC,24,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
2/29/20,AQS,60731201,1,6.7,ug/m3 LC,28,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
3/1/20,AQS,60731201,1,11.8,ug/m3 LC,49,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
3/2/20,AQS,60731201,1,16.6,ug/m3 LC,60,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
3/3/20,AQS,60731201,1,6.2,ug/m3 LC,26,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
3/4/20,AQS,60731201,1,7,ug/m3 LC,29,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
3/5/20,AQS,60731201,1,15,ug/m3 LC,57,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
3/6/20,AQS,60731201,1,20.2,ug/m3 LC,68,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
3/7/20,AQS,60731201,1,18.6,ug/m3 LC,65,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
3/8/20,AQS,60731201,1,11,ug/m3 LC,46,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
3/9/20,AQS,60731201,1,3.3,ug/m3 LC,14,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
3/10/20,AQS,60731201,1,4.3,ug/m3 LC,18,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
3/11/20,AQS,60731201,1,4.9,ug/m3 LC,20,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
3/15/20,AQS,60731201,1,8.9,ug/m3 LC,37,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
3/16/20,AQS,60731201,1,8.4,ug/m3 LC,35,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
3/17/20,AQS,60731201,1,9.4,ug/m3 LC,39,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
3/18/20,AQS,60731201,1,4.2,ug/m3 LC,18,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
3/19/20,AQS,60731201,1,5.1,ug/m3 LC,21,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
3/20/20,AQS,60731201,1,6.2,ug/m3 LC,26,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
3/21/20,AQS,60731201,1,5.3,ug/m3 LC,22,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
3/22/20,AQS,60731201,1,6.2,ug/m3 LC,26,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
3/23/20,AQS,60731201,1,6.2,ug/m3 LC,26,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
3/24/20,AQS,60731201,1,4.6,ug/m3 LC,19,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
3/25/20,AQS,60731201,1,5.2,ug/m3 LC,22,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
3/26/20,AQS,60731201,1,5,ug/m3 LC,21,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
3/27/20,AQS,60731201,1,5.1,ug/m3 LC,21,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
3/28/20,AQS,60731201,1,6.5,ug/m3 LC,27,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
3/29/20,AQS,60731201,1,10.6,ug/m3 LC,44,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
3/30/20,AQS,60731201,1,15.2,ug/m3 LC,58,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
3/31/20,AQS,60731201,1,12.6,ug/m3 LC,52,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
4/1/20,AQS,60731201,1,13.3,ug/m3 LC,54,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
4/2/20,AQS,60731201,1,17.5,ug/m3 LC,62,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
4/3/20,AQS,60731201,1,19.1,ug/m3 LC,66,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
4/4/20,AQS,60731201,1,20.5,ug/m3 LC,69,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
4/5/20,AQS,60731201,1,18.1,ug/m3 LC,64,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
4/6/20,AQS,60731201,1,11.2,ug/m3 LC,47,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
4/7/20,AQS,60731201,1,3.1,ug/m3 LC,13,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
4/8/20,AQS,60731201,1,3.2,ug/m3 LC,13,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
4/9/20,AQS,60731201,1,4.2,ug/m3 LC,18,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
4/10/20,AQS,60731201,1,4.5,ug/m3 LC,19,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
4/11/20,AQS,60731201,1,3.9,ug/m3 LC,16,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
4/12/20,AQS,60731201,1,7.2,ug/m3 LC,30,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
4/13/20,AQS,60731201,1,9.7,ug/m3 LC,40,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
4/14/20,AQS,60731201,1,5.3,ug/m3 LC,22,Pala Airpad,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.36259283,-117.09023
