Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
12/12/20,AQS,60731022,1,24,ppb,23,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/13/20,AQS,60731022,1,26,ppb,25,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/14/20,AQS,60731022,1,23,ppb,22,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/15/20,AQS,60731022,1,27,ppb,25,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/16/20,AQS,60731022,1,36,ppb,34,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/17/20,AQS,60731022,1,31,ppb,29,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/18/20,AQS,60731022,1,26,ppb,25,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/19/20,AQS,60731022,1,31,ppb,29,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/20/20,AQS,60731022,1,34,ppb,32,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/21/20,AQS,60731022,1,36,ppb,34,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/22/20,AQS,60731022,1,29,ppb,27,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/23/20,AQS,60731022,1,36,ppb,34,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/24/20,AQS,60731022,1,36,ppb,34,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/25/20,AQS,60731022,1,27,ppb,25,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/26/20,AQS,60731022,1,24,ppb,23,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/27/20,AQS,60731022,1,12,ppb,11,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/28/20,AQS,60731022,1,7,ppb,7,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/29/20,AQS,60731022,1,21,ppb,20,El Cajon - Lexington Elementary School,19,79,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/30/20,AQS,60731022,1,25,ppb,24,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/31/20,AQS,60731022,1,27,ppb,25,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
9/30/20,AQS,60731022,2,23,ppb,22,El Cajon - Lexington Elementary School,20,83,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/1/20,AQS,60731022,2,38,ppb,36,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/2/20,AQS,60731022,2,31,ppb,29,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/3/20,AQS,60731022,2,20,ppb,19,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/4/20,AQS,60731022,2,20,ppb,19,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/5/20,AQS,60731022,2,30,ppb,28,El Cajon - Lexington Elementary School,20,83,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/6/20,AQS,60731022,2,28,ppb,26,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/7/20,AQS,60731022,2,11,ppb,10,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/8/20,AQS,60731022,2,6,ppb,6,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/11/20,AQS,60731022,2,8,ppb,8,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/12/20,AQS,60731022,2,20,ppb,19,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/13/20,AQS,60731022,2,30,ppb,28,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/14/20,AQS,60731022,2,27,ppb,25,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/15/20,AQS,60731022,2,36,ppb,34,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/16/20,AQS,60731022,2,29,ppb,27,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/17/20,AQS,60731022,2,26,ppb,25,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/18/20,AQS,60731022,2,14,ppb,13,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/19/20,AQS,60731022,2,10,ppb,9,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/20/20,AQS,60731022,2,8,ppb,8,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/21/20,AQS,60731022,2,7,ppb,7,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/22/20,AQS,60731022,2,9,ppb,8,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/23/20,AQS,60731022,2,5,ppb,5,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/24/20,AQS,60731022,2,4,ppb,4,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/25/20,AQS,60731022,2,4,ppb,4,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/26/20,AQS,60731022,2,15,ppb,14,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/27/20,AQS,60731022,2,27,ppb,25,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/28/20,AQS,60731022,2,32,ppb,30,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/29/20,AQS,60731022,2,29,ppb,27,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/30/20,AQS,60731022,2,32,ppb,30,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/31/20,AQS,60731022,2,28,ppb,26,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/1/20,AQS,60731022,2,26,ppb,25,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/2/20,AQS,60731022,2,21,ppb,20,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/3/20,AQS,60731022,2,17,ppb,16,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/4/20,AQS,60731022,2,25,ppb,24,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/5/20,AQS,60731022,2,31,ppb,29,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/7/20,AQS,60731022,2,7,ppb,7,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/8/20,AQS,60731022,2,5,ppb,5,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/9/20,AQS,60731022,2,20,ppb,19,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/10/20,AQS,60731022,2,30,ppb,28,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/11/20,AQS,60731022,2,25,ppb,24,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/12/20,AQS,60731022,2,22,ppb,21,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/14/20,AQS,60731022,2,24,ppb,23,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/15/20,AQS,60731022,2,28,ppb,26,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/16/20,AQS,60731022,2,30,ppb,28,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/17/20,AQS,60731022,2,30,ppb,28,El Cajon - Lexington Elementary School,19,79,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/18/20,AQS,60731022,2,26,ppb,25,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/19/20,AQS,60731022,2,21,ppb,20,El Cajon - Lexington Elementary School,20,83,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/20/20,AQS,60731022,2,24,ppb,23,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/21/20,AQS,60731022,2,31,ppb,29,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/22/20,AQS,60731022,2,24,ppb,23,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/23/20,AQS,60731022,2,13,ppb,12,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/24/20,AQS,60731022,2,21,ppb,20,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/25/20,AQS,60731022,2,23,ppb,22,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/26/20,AQS,60731022,2,21,ppb,20,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/27/20,AQS,60731022,2,27,ppb,25,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/28/20,AQS,60731022,2,28,ppb,26,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/29/20,AQS,60731022,2,31,ppb,29,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/30/20,AQS,60731022,2,33,ppb,31,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/1/20,AQS,60731022,2,35,ppb,33,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/2/20,AQS,60731022,2,35,ppb,33,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/3/20,AQS,60731022,2,34,ppb,32,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/5/20,AQS,60731022,2,34,ppb,32,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/6/20,AQS,60731022,2,35,ppb,33,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/7/20,AQS,60731022,2,45,ppb,42,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/8/20,AQS,60731022,2,33,ppb,31,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/9/20,AQS,60731022,2,30,ppb,28,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/10/20,AQS,60731022,2,26,ppb,25,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/11/20,AQS,60731022,2,22,ppb,21,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/12/20,AQS,60731022,2,25,ppb,24,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/13/20,AQS,60731022,2,26,ppb,25,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/14/20,AQS,60731022,2,24,ppb,23,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/15/20,AQS,60731022,2,28,ppb,26,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/16/20,AQS,60731022,2,38,ppb,36,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/17/20,AQS,60731022,2,31,ppb,29,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/18/20,AQS,60731022,2,27,ppb,25,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/19/20,AQS,60731022,2,32,ppb,30,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/20/20,AQS,60731022,2,36,ppb,34,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/21/20,AQS,60731022,2,37,ppb,35,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/22/20,AQS,60731022,2,31,ppb,29,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/23/20,AQS,60731022,2,38,ppb,36,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/24/20,AQS,60731022,2,38,ppb,36,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/25/20,AQS,60731022,2,27,ppb,25,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/26/20,AQS,60731022,2,24,ppb,23,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/27/20,AQS,60731022,2,13,ppb,12,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/28/20,AQS,60731022,2,8,ppb,8,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/29/20,AQS,60731022,2,22,ppb,21,El Cajon - Lexington Elementary School,19,79,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/30/20,AQS,60731022,2,26,ppb,25,El Cajon - Lexington Elementary School,20,83,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/31/20,AQS,60731022,2,27,ppb,25,El Cajon - Lexington Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
1/1/20,AQS,60731026,1,23,ppb,22,San Diego - Sherman Elementary School,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
1/2/20,AQS,60731026,1,32,ppb,30,San Diego - Sherman Elementary School,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
1/3/20,AQS,60731026,1,29,ppb,27,San Diego - Sherman Elementary School,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
1/4/20,AQS,60731026,1,26,ppb,25,San Diego - Sherman Elementary School,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
1/5/20,AQS,60731026,1,27,ppb,25,San Diego - Sherman Elementary School,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
1/6/20,AQS,60731026,1,42,ppb,40,San Diego - Sherman Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
1/7/20,AQS,60731026,1,34,ppb,32,San Diego - Sherman Elementary School,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
1/8/20,AQS,60731026,1,30,ppb,28,San Diego - Sherman Elementary School,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
1/9/20,AQS,60731026,1,26,ppb,25,San Diego - Sherman Elementary School,19,79,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
1/10/20,AQS,60731026,1,32,ppb,30,San Diego - Sherman Elementary School,24,100,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
1/11/20,AQS,60731026,1,24,ppb,23,San Diego - Sherman Elementary School,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
1/12/20,AQS,60731026,1,32,ppb,30,San Diego - Sherman Elementary School,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
1/13/20,AQS,60731026,1,34,ppb,32,San Diego - Sherman Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
1/14/20,AQS,60731026,1,34,ppb,32,San Diego - Sherman Elementary School,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
1/15/20,AQS,60731026,1,37,ppb,35,San Diego - Sherman Elementary School,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
1/16/20,AQS,60731026,1,32,ppb,30,San Diego - Sherman Elementary School,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
1/17/20,AQS,60731026,1,26,ppb,25,San Diego - Sherman Elementary School,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
1/18/20,AQS,60731026,1,36,ppb,34,San Diego - Sherman Elementary School,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
1/19/20,AQS,60731026,1,32,ppb,30,San Diego - Sherman Elementary School,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
1/20/20,AQS,60731026,1,33,ppb,31,San Diego - Sherman Elementary School,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
1/21/20,AQS,60731026,1,26,ppb,25,San Diego - Sherman Elementary School,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
1/22/20,AQS,60731026,1,27,ppb,25,San Diego - Sherman Elementary School,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
1/23/20,AQS,60731026,1,35,ppb,33,San Diego - Sherman Elementary School,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
1/24/20,AQS,60731026,1,30,ppb,28,San Diego - Sherman Elementary School,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
1/25/20,AQS,60731026,1,23,ppb,22,San Diego - Sherman Elementary School,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
1/26/20,AQS,60731026,1,17,ppb,16,San Diego - Sherman Elementary School,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.710177,-117.142665
